unix_timestamp,Agile Import price (p/kWh),Agile Export price (p/kWh),Asset_load,New_asset_load,New_asset_load_rolling,Carbon Intensity,Carbon Optimised Emission,Carbon Unoptimised Emission,Carbon Optimised Cost Savings,Price Optimised Cost,Price Unoptimised Cost,Price Optimised Emission Savings
1718656200,21.21,10.27,1,1,1.13,185.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718658000,19.26,9.4,1,1,1.13,252.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718659800,18.27,8.96,1,1,1.13,250.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718661600,16.76,8.28,1,1,1.13,244.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718663400,16.38,8.11,1,1,1.13,241.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718665200,16.04,7.96,1,1,1.13,248.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718667000,15.96,7.92,1,1,1.13,246.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718668800,15.22,7.6,1,0,1.13,250.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718670600,15.71,7.81,1,1,1.13,228.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718672400,15.75,7.83,1,1,1.13,236.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718674200,15.52,7.73,1,1,1.13,243.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718676000,15.67,7.79,1,1,1.13,243.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718677800,15.54,7.74,1,1,1.13,239.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718679600,15.79,7.85,1,1,1.13,239.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718681400,15.04,7.51,1,1,1.13,241.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718683200,17.11,8.44,1,1,1.13,239.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718685000,16.3,8.07,1,1,1.12,243.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718686800,18.48,9.05,1,0,1.12,233.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718688600,20.16,9.8,1,1,1.12,237.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718690400,16.53,8.18,1,1,1.12,226.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718692200,20.87,10.12,1,1,0.92,237.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718694000,21.63,10.46,1,1,0.92,244.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718695800,21.42,10.37,1,1,0.92,257.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718697600,21.11,10.23,1,1,0.92,252.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718699400,20.79,10.09,1,1,0.92,245.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718701200,19.78,9.63,1,1,0.92,245.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718703000,19.49,9.5,1,1,0.92,236.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718704800,18.91,9.24,1,0,0.92,232.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718706600,18.82,9.2,1,1,0.92,216.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718708400,18.48,9.05,1,1,0.92,214.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718710200,17.83,8.76,1,1,0.92,194.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718712000,16.51,8.17,1,1,0.92,177.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718713800,15.82,7.86,1,1,0.92,164.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718715600,15.41,7.68,1,1,0.92,162.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718717400,15.37,7.66,1,1,0.92,172.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718719200,15.33,7.64,1,1,0.92,164.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718721000,15.75,7.83,1,1,0.92,169.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718722800,30.51,14.13,1,0,0.9,178.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718724600,32.36,14.96,1,1,0.9,176.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718726400,33.62,15.52,1,1,0.9,178.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718728200,35.07,16.17,1,1,0.9,182.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718730000,34.92,16.1,1,1,0.9,169.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718731800,35.28,16.26,1,1,0.9,181.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718733600,23.18,11.16,1,1,0.9,192.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718735400,23.18,11.16,1,1,0.9,202.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718737200,21.13,10.24,1,1,0.9,199.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718739000,20.84,10.11,1,1,0.9,213.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718740800,19.05,9.31,1,0,0.9,212.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718742600,18.08,8.87,1,1,0.9,205.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718744400,16.91,8.35,1,1,0.9,209.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718746200,15.39,7.67,1,1,0.9,208.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718748000,16.48,8.16,1,1,0.9,206.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718749800,17.85,8.77,1,1,0.9,207.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718751600,15.83,7.87,1,1,0.9,209.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718753400,15.69,7.8,1,1,0.9,203.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718755200,14.91,7.45,1,1,0.9,208.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718757000,15.05,7.52,1,1,0.9,198.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718758800,14.66,7.34,1,0,0.9,189.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718760600,14.34,7.2,1,1,0.9,177.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718762400,14.3,7.18,1,1,0.9,178.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718764200,14.27,7.17,1,1,0.9,179.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718766000,14.28,7.17,1,1,0.9,187.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718767800,13.41,6.78,1,4,0.93,190.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718769600,15.69,7.8,1,1,0.93,207.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718771400,15.79,7.85,1,1,0.93,223.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718773200,17.85,8.77,1,1,0.93,245.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718775000,18.82,9.2,1,1,0.93,257.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718776800,16.91,8.35,1,0,0.93,274.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718778600,20.58,9.99,1,1,0.93,281.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718780400,21.84,10.56,1,1,0.93,283.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718782200,21.21,10.27,1,1,0.93,290.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718784000,20.54,9.97,1,1,0.93,296.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718785800,19.15,9.35,1,1,0.93,297.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718787600,18.82,9.2,1,1,0.93,298.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718789400,18.48,9.05,1,1,0.93,297.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718791200,18.27,8.96,1,1,0.93,290.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718793000,17.85,8.77,1,1,0.93,271.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718794800,17.54,8.63,1,0,0.93,249.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718796600,16.36,8.1,1,1,0.93,242.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718798400,15.33,7.64,1,1,0.93,232.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718800200,14.38,7.22,1,1,0.93,224.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718802000,14.28,7.17,1,1,0.93,225.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718803800,13.65,6.89,1,1,0.93,217.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718805600,13.65,6.89,1,1,0.93,212.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718807400,14.38,7.22,1,1,0.93,204.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718809200,27.72,12.88,1,1,0.93,208.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718811000,29.67,13.75,1,1,0.93,221.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718812800,30.16,13.97,1,0,0.93,221.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718814600,31.92,14.76,1,1,0.93,218.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718816400,32.97,15.23,1,1,0.93,230.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718818200,33.52,15.47,1,1,0.93,241.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718820000,21.42,10.37,1,1,0.93,260.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718821800,21.42,10.37,1,1,0.93,264.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718823600,20.83,10.1,1,1,0.93,261.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718825400,20.16,9.8,1,1,0.93,254.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718827200,20.2,9.82,1,1,0.93,247.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718829000,17.81,8.75,1,1,0.93,240.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718830800,17.45,8.59,1,0,0.93,221.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718832600,15.69,7.8,1,1,0.93,211.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718834400,16.11,7.99,1,1,0.93,202.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718836200,15.81,7.86,1,1,0.93,191.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718838000,15.54,7.74,1,1,0.93,183.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718839800,14.91,7.45,1,1,0.93,180.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718841600,14.18,7.12,1,1,0.93,189.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718843400,14.87,7.44,1,1,0.93,185.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718845200,15.22,7.6,1,1,0.93,183.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718847000,15.46,7.7,1,1,0.93,181.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718848800,15.46,7.7,1,0,0.93,196.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718850600,15.41,7.68,1,1,0.93,192.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718852400,15.94,7.91,1,1,0.93,202.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718854200,15.81,7.86,1,1,0.93,201.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718856000,18.98,9.28,1,1,0.93,219.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718857800,19.11,9.33,1,1,0.93,233.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718859600,19.11,9.33,1,1,0.93,233.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718861400,19.84,9.66,1,1,0.93,233.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718863200,17.81,8.75,1,1,0.93,237.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718865000,21.12,10.23,1,1,0.93,225.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718866800,19.87,9.67,1,0,0.93,229.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718868600,18.9,9.24,1,1,0.93,225.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718870400,19.3,9.42,1,1,0.93,234.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718872200,17.7,8.7,1,1,0.93,238.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718874000,16.48,8.16,1,1,0.93,240.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718875800,15.81,7.86,1,1,0.93,240.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718877600,15.9,7.9,1,1,0.93,238.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718879400,15.69,7.8,1,1,0.93,224.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718881200,15.22,7.6,1,1,0.93,216.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718883000,14.51,7.28,1,1,0.93,222.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718884800,15.12,7.55,1,0,0.93,213.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718886600,14.52,7.28,1,1,0.93,207.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718888400,14.68,7.35,1,1,0.93,196.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718890200,14.28,7.17,1,1,0.93,198.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718892000,14.28,7.17,1,1,0.93,186.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718893800,15.31,7.63,1,1,0.93,178.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718895600,30.45,14.1,1,1,0.93,172.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718897400,31.08,14.38,1,1,0.93,170.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718899200,33.13,15.3,1,1,0.93,169.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718901000,34.44,15.89,1,1,0.93,171.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718902800,36.71,16.9,1,0,0.93,178.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718904600,37.15,17.1,1,1,0.93,182.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718906400,22.83,11.0,1,1,0.93,186.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718908200,22.51,10.86,1,1,0.93,181.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718910000,22.68,10.93,1,1,0.93,177.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718911800,22.03,10.64,1,1,0.93,178.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718913600,21.13,10.24,1,1,0.93,174.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718915400,19.61,9.56,1,1,0.93,160.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718917200,19.91,9.69,1,1,0.93,143.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718919000,17.22,8.49,1,1,0.93,129.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718920800,16.59,8.21,1,0,0.93,121.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718922600,18.63,9.12,1,1,0.93,118.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718924400,17.89,8.79,1,1,0.93,112.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718926200,17.26,8.51,1,1,0.93,115.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718928000,16.57,8.2,1,1,0.93,106.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718929800,17.22,8.49,1,1,0.93,106.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718931600,15.31,7.63,1,1,0.93,105.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718933400,14.95,7.47,1,1,0.93,99.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718935200,14.8,7.41,1,1,0.93,94.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718937000,14.89,7.44,1,1,0.93,86.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718938800,15.18,7.58,1,0,0.93,92.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718940600,14.6,7.31,1,1,0.93,102.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718942400,16.34,8.09,1,1,0.93,121.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718944200,16.95,8.37,1,1,0.93,143.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718946000,19.59,9.55,1,1,0.93,161.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718947800,21.0,10.18,1,1,0.9,173.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718949600,19.82,9.65,1,1,0.9,176.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718951400,21.32,10.32,1,1,0.9,177.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718953200,19.82,9.65,1,1,0.9,186.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718955000,19.08,9.32,1,1,0.9,190.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718956800,18.23,8.94,1,0,0.9,194.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718958600,16.38,8.11,1,1,0.9,199.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718960400,14.7,7.36,1,1,0.9,206.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718962200,15.2,7.59,1,1,0.9,207.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718964000,15.12,7.55,1,1,0.9,194.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718965800,14.38,7.22,1,1,0.9,181.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718967600,13.86,6.98,1,1,0.9,165.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718969400,13.23,6.7,1,1,0.9,138.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718971200,13.1,6.65,1,1,0.9,132.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718973000,12.73,6.48,1,2,0.91,135.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718974800,12.77,6.5,1,0,0.91,142.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718976600,12.6,6.42,1,9,0.99,143.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718978400,13.23,6.7,1,1,0.99,140.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718980200,14.7,7.36,1,1,0.99,125.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718982000,29.71,13.77,1,1,0.99,126.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718983800,31.82,14.71,1,1,0.99,126.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718985600,31.5,14.57,1,1,0.99,131.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718987400,31.84,14.72,1,1,0.99,132.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718989200,33.1,15.28,1,1,0.99,133.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718991000,33.31,15.38,1,1,0.99,136.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718992800,19.95,9.71,1,0,0.99,146.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718994600,19.74,9.62,1,1,0.99,162.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718996400,19.15,9.35,1,1,0.99,175.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1718998200,18.59,9.1,1,1,0.99,184.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719000000,19.74,9.62,1,1,0.99,193.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719001800,18.14,8.9,1,1,0.99,192.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719003600,18.48,9.05,1,1,0.99,193.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719005400,15.96,7.92,1,1,0.99,187.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719007200,16.8,8.3,1,1,0.99,178.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719009000,16.8,8.3,1,1,0.99,173.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719010800,15.75,7.83,1,0,0.99,159.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719012600,15.12,7.55,1,1,0.99,156.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719014400,15.52,7.73,1,1,0.99,134.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719016200,16.76,8.28,1,1,0.99,128.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719018000,15.96,7.92,1,1,0.99,104.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719019800,14.7,7.36,1,1,0.99,95.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719021600,15.2,7.59,1,1,0.99,89.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719023400,14.38,7.22,1,1,0.99,93.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719025200,16.11,7.99,1,1,0.99,90.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719027000,15.22,7.6,1,1,0.99,95.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719028800,16.04,7.96,1,0,0.99,101.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719030600,16.8,8.3,1,1,0.99,113.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719032400,15.54,7.74,1,1,0.99,142.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719034200,14.7,7.36,1,1,0.99,147.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719036000,14.49,7.27,1,1,0.99,175.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719037800,17.24,8.5,1,1,0.99,194.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719039600,19.95,9.71,1,1,0.99,208.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719041400,19.95,9.71,1,1,0.99,217.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719043200,20.27,9.85,1,1,0.99,222.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719045000,18.67,9.14,1,1,0.99,228.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719046800,19.95,9.71,1,0,0.99,232.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719048600,19.32,9.43,1,1,0.99,230.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719050400,19.13,9.34,1,1,0.99,210.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719052200,18.88,9.23,1,1,0.99,184.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719054000,17.7,8.7,1,1,0.99,165.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719055800,16.59,8.21,1,1,0.99,159.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719057600,14.88,7.44,1,1,0.99,159.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719059400,13.57,6.85,1,1,0.99,161.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719061200,12.6,6.42,1,1,0.99,164.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719063000,12.6,6.42,1,1,0.99,158.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719064800,12.6,6.42,1,0,0.99,146.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719066600,12.6,6.42,1,1,0.99,147.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719068400,27.3,12.69,1,1,0.99,147.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719070200,28.66,13.3,1,1,0.99,145.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719072000,27.72,12.88,1,1,0.99,147.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719073800,32.13,14.85,1,1,0.99,145.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719075600,33.6,15.51,1,1,0.99,145.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719077400,33.6,15.51,1,1,0.99,141.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719079200,19.74,9.62,1,1,0.99,149.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719081000,19.74,9.62,1,1,0.99,153.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719082800,19.4,9.46,1,0,0.99,148.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719084600,18.69,9.15,1,1,0.99,128.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719086400,18.86,9.22,1,1,0.99,126.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719088200,17.91,8.8,1,1,0.99,124.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719090000,16.13,8.0,1,1,0.99,129.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719091800,14.7,7.36,1,1,0.99,138.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719093600,17.22,8.49,1,1,0.99,143.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719095400,18.06,8.86,1,1,0.99,148.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719097200,14.7,7.36,1,1,0.99,159.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719099000,14.7,7.36,1,1,0.99,155.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719100800,15.79,7.85,1,0,0.99,153.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719102600,15.67,7.79,1,1,0.99,150.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719104400,15.44,7.69,1,1,0.99,153.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719106200,13.86,6.98,1,1,0.99,160.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719108000,14.28,7.17,1,1,0.99,140.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719109800,14.8,7.41,1,1,0.99,145.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719111600,15.75,7.83,1,1,0.99,158.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719113400,14.57,7.3,1,1,0.99,169.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
1719115200,14.95,7.47,1,1,0.99,177.0,4812.0,10242.0,428.64,4812.0,10242.0,2593.0
